dialog,movie,character,_id
"Gandalf?,Yes.That was what they used to call me.Gandalf the Grey.That was my name.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccef93)
Gandalf.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccef94)
"Hail, Theoden King!",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd66),ObjectId(5cd96e05de30eff6ebccef95)
I am Gandalf the White.And I come back to you now......at the turn of the tide.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccef96)
Edoras?That is no short distance!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccef97)
One stage of your journey is over.Another begins. We must travel to Edoras with all speed.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccef98)
We hear of trouble in Rohan.It goes ill with the king.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccef99)
"Yes, and it will not be easily cured.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccef9a)
"Then we have run all this way for nothing?Are we to leave those poor Hobbits here......in this horrid, dark, dank tree-infested--?,I mean, charming......quite charming forest.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccef9b)
It was more than mere chance thatbrought Merry and Pippin to Fangorn.A great power has been sleeping herefor many long years.The coming of Merry and Pippinwill be like the falling of small stones......that starts an avalanchein the mountains.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccef9c)
and proud of it! Cheers Gaffer!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccef9d)
Cheers,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccef9e)
Well it's none of our concern what goes on beyond our borders. Keep your nose out of trouble and no trouble will come to you.,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfdf1),ObjectId(5cd96e05de30eff6ebccef9f)
Good Night lads,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc8f),ObjectId(5cd96e05de30eff6ebccefa0)
"Good night, sweet maiden of the golden ale!",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccefa1)
Oi Mind who you're sweet talking!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccefa2)
"Don't worry Sam, Rosie knows an idiot when she sees one!",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccefa3)
Does she?,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccefa4)
Good Night Sam,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccefa5)
Is it secret? Is it safe?,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefa6)
Ha! What are you doing!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccefa7)
"Hold out your hand Frodo. Its quite cool. What can you see?, Can you see anything?",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefa8)
A thing is about to happen that has nothappened since the Elder Days.The Ents are going to wake up.....and find that they are strong.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefa9)
"Young Mr Frodo here, he's cracking!",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccefaa)
"There are few who can. The language is that of Mordor, which I will not utter here.",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefab)
"Ah, I think I'll just have another ale.",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccefac)
"Oh no you dont, Go on",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccefad)
In one thing you have not changeddear friend. You still speak in riddles.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccefae)
"No no! the big one, big one!",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccefaf)
"Mrs Bracegirdle, how nice to see you. Welcome welcome. Are all these children yours?",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccefb0)
Yeah,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc5f),ObjectId(5cd96e05de30eff6ebccefb1)
Good gracious you have been productive!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccefb2)
Sackville-Bagginses! Quickly! Hide!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccefb3)
"Oh! Thankyou my boy You're a good lad Frodo. I'm very selfish you know.  Yes, I am. Very selfish. I don't know why I took you in after your mother and father died, but it wasn't out of charity. I think it was because, of all my numerous relations, you were the one Baggins that showed real spirit.",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccefb4)
So there I was at the mercy of three monstrous trolls and they were all arguing amongst themselves about how they were going to cook us. Whether it be turned on a spit or whether they should sit on us one by one and squash us into jelly.  They spent so much time arguing the witherto's and whyfor's that the sun's first light cracked open over the top of the trees. Poof! and turned them all into stone!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccefb5)
Quickly,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccefb6)
"No. Well yes, b-b-b but thats not the point. The point is, Frodo, you'll be alright.",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccefb7)
"Nothing. There's nothing, Wait. There are markings, Its some form of Elvish. I can't read it",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccefb8)
Nothing is certain.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfcc8),ObjectId(5cd96e05de30eff6ebccefb9)
Some things are certain.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc07),ObjectId(5cd96e05de30eff6ebccefbb)
"If I leave him now, I will regret it forever. It is time.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc07),ObjectId(5cd96e05de30eff6ebccefbc)
"From the ashes of fire shall be woken, A light from the shadow shall spring, Renewed shall be blade that was broken, The crownless again shall be king.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc07),ObjectId(5cd96e05de30eff6ebccefbd)
Reforge the sword' ada.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc07),ObjectId(5cd96e05de30eff6ebccefbe)
Your hands are cold. The life of the Eldar is leaving you.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfcc8),ObjectId(5cd96e05de30eff6ebccefbf)
That future is almost gone.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfcc8),ObjectId(5cd96e05de30eff6ebccefc0)
Bilbo have you been at the Gaffers homebrew?,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccefc1)
But it is not lost.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc07),ObjectId(5cd96e05de30eff6ebccefc2)
We have just passed into the realm of Gondor.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefc3)
"Yes the white tree of Gondor. The tree of the King. Lord Denethor however, is not the King. He is a steward only, a caretaker of the throne.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefc4)
"Now listen carefully. Lord Denethor is Boromir's father. To give him news of his beloved son's death would be most unwise. And do not mention Frodo or the Ring. And say nothing of Aragorn either. In fact, its better if you don't speak at all Peregrin Took.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefc5)
"Hail Denethor son of Ecthelion, Lord and Steward of Gondor.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefc6)
"It's the tree! Gandalf, Gandalf.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccefc7)
Minas Tirith. City of Kings.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefc8)
A Ring!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccefc9)
"The 22nd day of September in the year 1400,by Shire reckoning. Bag End, Bagshot Row, Hobbiton, West Farthing, The Shire, Middle Earth. The Third Age of this world.",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccefca)
Lost! My Precious is lost.,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebccefcb)
For the time will soon come when Hobbits will shape the fortunes of all.,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfd06),ObjectId(5cd96e05de30eff6ebccefcc)
"Hobbits have been living and farming in the four Farthings of the Shire for many hundreds of years. quite content to ignore and be ignored by the world of the Big Folk. Middle Earth being, after all, full of strange creatures beyond count. Hobbits must seem of little importance, being neither renowned as great warriors, nor counted amongst the very wise.",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccefcd)
"There and back again, A Hobbit's tale, by Bilbo Baggins. Now, where to begin? Ah, yes. Concerning Hobbits.",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccefce)
"This was my choice. Ada, whether by your will or not there is no ship now that can bear me hence.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc07),ObjectId(5cd96e05de30eff6ebccefcf)
"Frodo, someone at the door. In fact, it has been remarked by some that Hobbits' only real passion is for food. A rather unfair observation, As we have also developed a keen interest in the brewing of ales,and the smoking of pipeweed. But where our hearts truly lie, is in peace and quiet,and good tilled earth. For all Hobbits share a love of all things that grow. And yes, no doubt to others, our ways seem quaint, But today of all days, it is brought home to me it is no bad thing to celebrate a simple life.",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccefd0)
"Frodo, the door! sticklebacks, where is that boy! FRODO!",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccefd1)
"Hmm hmm hmm hmm, Down from the door where it began, hmm hmm hmm hmm",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefd2)
"And I must follow if I can. The road goes ever on and on, down from the door where it began, now far ahead the road has gone, and I must follow if I can.",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefd3)
You're late!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccefd4)
No news of Frodo?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccefd5)
No word. Nothing.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefd6)
We have time. Every day Frodo moves closer to Mordor.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccefd7)
Do we know that?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefd8)
What does your heart tell you?,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfbe6),ObjectId(5cd96e05de30eff6ebccefd9)
That Frodo is alive. Yes' yes he's alive.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccefda)
"Too risky. Too risky. Thieves. They stole it from us. Kill them, kill them, kill them both!",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebccefdb)
Comes from the Green Dragon!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccefdc)
No!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebccefdd)
"Sshh, quiet, mustn't wake them. Mustn't ruin it now.",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebccefde)
"But they knows, they knows, they suspects us!",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebccefdf)
Pippin!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccefe0)
"What's it saying my precious, my love? Is Smeagol losing his nerve?",ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe9e),ObjectId(5cd96e05de30eff6ebccefe1)
"Soon Mr Elf, you will enjoy the fabelled hospitality of the dwarves. Roaring fires! Malt Beer! Red Meat off the bone!",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccefe2)
Thank you! I win!,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccefe3)
Nooooo! NOOOOOOOOOOoooooooo!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccefe4)
A Mine!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccefe5)
Goblins!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfd81),ObjectId(5cd96e05de30eff6ebccefe6)
Now get out of here! Get out!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc57),ObjectId(5cd96e05de30eff6ebccefe7)
Merry.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccefe8)
"This isn't a mine, it's a tomb",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc57),ObjectId(5cd96e05de30eff6ebccefe9)
We make for the gap of Rohan. We should never have come here,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc57),ObjectId(5cd96e05de30eff6ebccefea)
"Hello, Pip.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccefeb)
This my friend is the home of my cousin Balin and they call it a Mine!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccefec)
"See? I fooled you too.Don't worry about me, Pippin.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccefed)
What is it? What do you smell?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbdecb6dc0baeae48cfab2),ObjectId(5cd96e05de30eff6ebccefee)
Man-flesh,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccefef)
They've picked up our trail.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbdecb6dc0baeae48cfab2),ObjectId(5cd96e05de30eff6ebcceff0)
Aragorn.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcceff1)
Let's move!,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cdbdecb6dc0baeae48cfab2),ObjectId(5cd96e05de30eff6ebcceff2)
You're hurt.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcceff3)
I'm fine. lt was just an act.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcceff4)
An act?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcceff5)
That black rider was looking for something. Or someone (he walks up to Frodo and looks him in the face) Frodo?,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcceff6)
Get down!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcceff7)
I have to leave the Shire. Sam and I must get to Bree,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcceff8)
Right. Bucklebury Ferry. Follow me.,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcceff9)
Run!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcceffa)
"Frodo, this way. Follow me",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcceffb)
Follow me. Run!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebcceffc)
Run Frodo!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebcceffd)
No!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebcceffe)
Frodo!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccefff)
Let the Ringbearer decide,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccf000)
Frodo!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfd0d),ObjectId(5cd96e05de30eff6ebccf001)
Frodo?,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccf002)
Get the rope Sam,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccf003)
So be it,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccf004)
We cannot stay here!This will be the death of the hobbits!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc57),ObjectId(5cd96e05de30eff6ebccf005)
"Strong?!Oh, that's good.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccf006)
Frodo! Come on!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccf007)
We will go through the Mines,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccf008)
That is one of the Mearas......unless my eyes are cheatedby some spell.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd81),ObjectId(5cd96e05de30eff6ebccf009)
This new Gandalf's more grumpythan the old one.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfd23),ObjectId(5cd96e05de30eff6ebccf00a)
ls it much further?,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccf00b)
,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd9d533844dc4c55e47afed),ObjectId(5cd96e05de30eff6ebccf00c)
Shadowfax.He is the lord of all horses......and has been my friendthrough many dangers.,ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccf00d)
"Bru-ra-hroom. Don't be hasty.You might call it far, perhaps.My home lies deep in the forest......near the roots of the mountain.I told Gandalf I would keep you safe.And safe is where I'll keep you.I believe you will enjoy this next one too. It's one of my own compositions.Right.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd9d533844dc4c55e47afed),ObjectId(5cd96e05de30eff6ebccf00e)
"Sleep, little Shirelings.Heed no nightly noise.Sleep till morning light.I have business in the forest.There are many to call.Many that must come. The Shadow lies on Fangorn.The withering of all woodsis drawing near.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd9d533844dc4c55e47afed),ObjectId(5cd96e05de30eff6ebccf00f)
Mordor!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccf010)
"So stop your fretting, Master Dwarf.Merry and Pippin are quite safe.In fact, they are far saferthan you are about to be.",ObjectId(5cd95395de30eff6ebccde5b),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccf011)
In the common tongue it says,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccf012)
You're supposed to stick it in the ground,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccf013)
Done!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccf014)
Outside,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccf015)
It is in the ground,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccf016)
It was your idea!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccf017)
Bilbo! Bilbo! Watch out for the dragon,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccf018)
"Dragon! Nonsense, there hasn't been a dragon in these parts for a thousand years.",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccf019)
That was good!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc7c),ObjectId(5cd96e05de30eff6ebccf01a)
Speech!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc15),ObjectId(5cd96e05de30eff6ebccf01b)
"My dear Bagginses and Boffins, Tooks and Brandybucks, Grubbs, Chubbs, Hornblowers, Bulgers, Bracegirdles, and Proudfoots.",ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfc38),ObjectId(5cd96e05de30eff6ebccf01c)
PROUDFEET!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cdbe49b7ed9587226e794a0),ObjectId(5cd96e05de30eff6ebccf01d)
I come with tidings in this dark hour and with counsel.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccf01e)
Perhaps you come to explain this.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfca1),ObjectId(5cd96e05de30eff6ebccf01f)
Perhaps you have come to tell me why my son is dead.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfca1),ObjectId(5cd96e05de30eff6ebccf020)
Meriadoc Brandybuck and Peregrin Took! I might have known!,ObjectId(5cd95395de30eff6ebccde5c),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccf021)
Boromir died to save us my kinsman and me. He fell defending us from many foes.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfe2e),ObjectId(5cd96e05de30eff6ebccf022)
Pippin.,ObjectId(5cd95395de30eff6ebccde5d),ObjectId(5cd99d4bde30eff6ebccfea0),ObjectId(5cd96e05de30eff6ebccf023)
